Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Sexe,Nacionalitat,Edat_quinquennal,Nombre
2019,10,Sant Martí,70,el Besòs i el Maresme,Dona,Espanyola,10-14 anys,432
2019,10,Sant Martí,71,Provençals del Poblenou,Dona,Espanyola,10-14 anys,440
2019,10,Sant Martí,72,Sant Martí de Provençals,Dona,Espanyola,10-14 anys,490
2019,10,Sant Martí,73,la Verneda i la Pau,Dona,Espanyola,10-14 anys,518
2019,1,Ciutat Vella,1,el Raval,Dona,Espanyola,15-19 anys,537
2019,1,Ciutat Vella,2,el Barri Gòtic,Dona,Espanyola,15-19 anys,144
2019,1,Ciutat Vella,3,la Barceloneta,Dona,Espanyola,15-19 anys,157
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Espanyola,15-19 anys,266
2019,2,Eixample,5,el Fort Pienc,Dona,Espanyola,15-19 anys,494
2019,2,Eixample,6,la Sagrada Família,Dona,Espanyola,15-19 anys,753
2019,2,Eixample,7,la Dreta de l'Eixample,Dona,Espanyola,15-19 anys,700
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Espanyola,15-19 anys,658
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Espanyola,15-19 anys,878
2019,2,Eixample,10,Sant Antoni,Dona,Espanyola,15-19 anys,552
2019,3,Sants-Montjuïc,11,el Poble Sec,Dona,Espanyola,15-19 anys,522
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,Espanyola,15-19 anys,21
2019,3,Sants-Montjuïc,13,la Marina de Port,Dona,Espanyola,15-19 anys,666
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Espanyola,15-19 anys,154
2019,3,Sants-Montjuïc,15,Hostafrancs,Dona,Espanyola,15-19 anys,207
2019,3,Sants-Montjuïc,16,la Bordeta,Dona,Espanyola,15-19 anys,311
2019,3,Sants-Montjuïc,17,Sants - Badal,Dona,Espanyola,15-19 anys,402
2019,3,Sants-Montjuïc,18,Sants,Dona,Espanyola,15-19 anys,646
2019,4,Les Corts,19,les Corts,Dona,Espanyola,15-19 anys,760
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Espanyola,15-19 anys,405
2019,4,Les Corts,21,Pedralbes,Dona,Espanyola,15-19 anys,298
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Espanyola,15-19 anys,127
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Espanyola,15-19 anys,598
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Espanyola,15-19 anys,471
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Espanyola,15-19 anys,677
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Espanyola,15-19 anys,1251
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Espanyola,15-19 anys,706
2019,6,Gràcia,28,Vallcarca i els Penitents,Dona,Espanyola,15-19 anys,297
2019,6,Gràcia,29,el Coll,Dona,Espanyola,15-19 anys,140
2019,6,Gràcia,30,la Salut,Dona,Espanyola,15-19 anys,207
2019,6,Gràcia,31,la Vila de Gràcia,Dona,Espanyola,15-19 anys,716
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Espanyola,15-19 anys,595
2019,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Espanyola,15-19 anys,401
2019,7,Horta-Guinardó,34,Can Baró,Dona,Espanyola,15-19 anys,144
2019,7,Horta-Guinardó,35,el Guinardó,Dona,Espanyola,15-19 anys,655
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Espanyola,15-19 anys,230
2019,7,Horta-Guinardó,37,el Carmel,Dona,Espanyola,15-19 anys,564
2019,7,Horta-Guinardó,38,la Teixonera,Dona,Espanyola,15-19 anys,220
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Espanyola,15-19 anys,141
2019,7,Horta-Guinardó,40,Montbau,Dona,Espanyola,15-19 anys,92
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Espanyola,15-19 anys,123
2019,7,Horta-Guinardó,42,la Clota,Dona,Espanyola,15-19 anys,10
2019,7,Horta-Guinardó,43,Horta,Dona,Espanyola,15-19 anys,472
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Espanyola,15-19 anys,488
2019,8,Nou Barris,45,Porta,Dona,Espanyola,15-19 anys,406
2019,8,Nou Barris,46,el Turó de la Peira,Dona,Espanyola,15-19 anys,286
2019,8,Nou Barris,47,Can Peguera,Dona,Espanyola,15-19 anys,42
2019,8,Nou Barris,48,la Guineueta,Dona,Espanyola,15-19 anys,277
2019,8,Nou Barris,49,Canyelles,Dona,Espanyola,15-19 anys,129
2019,8,Nou Barris,50,les Roquetes,Dona,Espanyola,15-19 anys,293
2019,8,Nou Barris,51,Verdun,Dona,Espanyola,15-19 anys,217
2019,8,Nou Barris,52,la Prosperitat,Dona,Espanyola,15-19 anys,496
2019,8,Nou Barris,53,la Trinitat Nova,Dona,Espanyola,15-19 anys,152
2019,8,Nou Barris,54,Torre Baró,Dona,Espanyola,15-19 anys,69
2019,8,Nou Barris,55,Ciutat Meridiana,Dona,Espanyola,15-19 anys,198
2019,8,Nou Barris,56,Vallbona,Dona,Espanyola,15-19 anys,34
2019,9,Sant Andreu,57,la Trinitat Vella,Dona,Espanyola,15-19 anys,176
2019,9,Sant Andreu,58,Baró de Viver,Dona,Espanyola,15-19 anys,61
2019,9,Sant Andreu,59,el Bon Pastor,Dona,Espanyola,15-19 anys,280
2019,9,Sant Andreu,60,Sant Andreu,Dona,Espanyola,15-19 anys,1119
2019,9,Sant Andreu,61,la Sagrera,Dona,Espanyola,15-19 anys,463
2019,9,Sant Andreu,62,el Congrés i els Indians,Dona,Espanyola,15-19 anys,280
2019,9,Sant Andreu,63,Navas,Dona,Espanyola,15-19 anys,407
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,Espanyola,15-19 anys,584
2019,10,Sant Martí,65,el Clot,Dona,Espanyola,15-19 anys,498
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,Espanyola,15-19 anys,240
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,Espanyola,15-19 anys,273
2019,10,Sant Martí,68,el Poblenou,Dona,Espanyola,15-19 anys,629
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,Espanyola,15-19 anys,251
2019,10,Sant Martí,70,el Besòs i el Maresme,Dona,Espanyola,15-19 anys,406
2019,10,Sant Martí,71,Provençals del Poblenou,Dona,Espanyola,15-19 anys,368
2019,10,Sant Martí,72,Sant Martí de Provençals,Dona,Espanyola,15-19 anys,470
2019,10,Sant Martí,73,la Verneda i la Pau,Dona,Espanyola,15-19 anys,523
2019,1,Ciutat Vella,1,el Raval,Dona,Espanyola,20-24 anys,517
2019,1,Ciutat Vella,2,el Barri Gòtic,Dona,Espanyola,20-24 anys,187
2019,1,Ciutat Vella,3,la Barceloneta,Dona,Espanyola,20-24 anys,211
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Espanyola,20-24 anys,243
2019,2,Eixample,5,el Fort Pienc,Dona,Espanyola,20-24 anys,527
2019,2,Eixample,6,la Sagrada Família,Dona,Espanyola,20-24 anys,838
2019,2,Eixample,7,la Dreta de l'Eixample,Dona,Espanyola,20-24 anys,726
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Espanyola,20-24 anys,669
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Espanyola,20-24 anys,998
2019,2,Eixample,10,Sant Antoni,Dona,Espanyola,20-24 anys,597
2019,3,Sants-Montjuïc,11,el Poble Sec,Dona,Espanyola,20-24 anys,537
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,Espanyola,20-24 anys,26
2019,3,Sants-Montjuïc,13,la Marina de Port,Dona,Espanyola,20-24 anys,630
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Espanyola,20-24 anys,163
2019,3,Sants-Montjuïc,15,Hostafrancs,Dona,Espanyola,20-24 anys,222
2019,3,Sants-Montjuïc,16,la Bordeta,Dona,Espanyola,20-24 anys,304
2019,3,Sants-Montjuïc,17,Sants - Badal,Dona,Espanyola,20-24 anys,397
2019,3,Sants-Montjuïc,18,Sants,Dona,Espanyola,20-24 anys,653
2019,4,Les Corts,19,les Corts,Dona,Espanyola,20-24 anys,819
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Espanyola,20-24 anys,449
2019,4,Les Corts,21,Pedralbes,Dona,Espanyola,20-24 anys,266
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Espanyola,20-24 anys,104
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Espanyola,20-24 anys,560
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Espanyola,20-24 anys,455
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Espanyola,20-24 anys,610
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Espanyola,20-24 anys,1206
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Espanyola,20-24 anys,659
2019,6,Gràcia,28,Vallcarca i els Penitents,Dona,Espanyola,20-24 anys,282
2019,6,Gràcia,29,el Coll,Dona,Espanyola,20-24 anys,133
2019,6,Gràcia,30,la Salut,Dona,Espanyola,20-24 anys,226
2019,6,Gràcia,31,la Vila de Gràcia,Dona,Espanyola,20-24 anys,741
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Espanyola,20-24 anys,601
2019,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Espanyola,20-24 anys,399
2019,7,Horta-Guinardó,34,Can Baró,Dona,Espanyola,20-24 anys,151
2019,7,Horta-Guinardó,35,el Guinardó,Dona,Espanyola,20-24 anys,626
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Espanyola,20-24 anys,177
2019,7,Horta-Guinardó,37,el Carmel,Dona,Espanyola,20-24 anys,566
2019,7,Horta-Guinardó,38,la Teixonera,Dona,Espanyola,20-24 anys,218
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Espanyola,20-24 anys,125
2019,7,Horta-Guinardó,40,Montbau,Dona,Espanyola,20-24 anys,107
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Espanyola,20-24 anys,115
2019,7,Horta-Guinardó,42,la Clota,Dona,Espanyola,20-24 anys,11
2019,7,Horta-Guinardó,43,Horta,Dona,Espanyola,20-24 anys,468
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Espanyola,20-24 anys,456
2019,8,Nou Barris,45,Porta,Dona,Espanyola,20-24 anys,379
2019,8,Nou Barris,46,el Turó de la Peira,Dona,Espanyola,20-24 anys,259
2019,8,Nou Barris,47,Can Peguera,Dona,Espanyola,20-24 anys,46
2019,8,Nou Barris,48,la Guineueta,Dona,Espanyola,20-24 anys,279
2019,8,Nou Barris,49,Canyelles,Dona,Espanyola,20-24 anys,133
2019,8,Nou Barris,50,les Roquetes,Dona,Espanyola,20-24 anys,291
2019,8,Nou Barris,51,Verdun,Dona,Espanyola,20-24 anys,190
2019,8,Nou Barris,52,la Prosperitat,Dona,Espanyola,20-24 anys,440
2019,8,Nou Barris,53,la Trinitat Nova,Dona,Espanyola,20-24 anys,136
2019,8,Nou Barris,54,Torre Baró,Dona,Espanyola,20-24 anys,68
2019,8,Nou Barris,55,Ciutat Meridiana,Dona,Espanyola,20-24 anys,177
2019,8,Nou Barris,56,Vallbona,Dona,Espanyola,20-24 anys,21
2019,9,Sant Andreu,57,la Trinitat Vella,Dona,Espanyola,20-24 anys,190
2019,9,Sant Andreu,58,Baró de Viver,Dona,Espanyola,20-24 anys,53
2019,9,Sant Andreu,59,el Bon Pastor,Dona,Espanyola,20-24 anys,217
2019,9,Sant Andreu,60,Sant Andreu,Dona,Espanyola,20-24 anys,977
2019,9,Sant Andreu,61,la Sagrera,Dona,Espanyola,20-24 anys,466
2019,9,Sant Andreu,62,el Congrés i els Indians,Dona,Espanyola,20-24 anys,275
2019,9,Sant Andreu,63,Navas,Dona,Espanyola,20-24 anys,408
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,Espanyola,20-24 anys,604
2019,10,Sant Martí,65,el Clot,Dona,Espanyola,20-24 anys,518
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,Espanyola,20-24 anys,216
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,Espanyola,20-24 anys,276
2019,10,Sant Martí,68,el Poblenou,Dona,Espanyola,20-24 anys,469
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,Espanyola,20-24 anys,161
2019,10,Sant Martí,70,el Besòs i el Maresme,Dona,Espanyola,20-24 anys,404
2019,10,Sant Martí,71,Provençals del Poblenou,Dona,Espanyola,20-24 anys,386
2019,10,Sant Martí,72,Sant Martí de Provençals,Dona,Espanyola,20-24 anys,443
2019,10,Sant Martí,73,la Verneda i la Pau,Dona,Espanyola,20-24 anys,493
2019,1,Ciutat Vella,1,el Raval,Dona,Espanyola,25-29 anys,664
2019,1,Ciutat Vella,2,el Barri Gòtic,Dona,Espanyola,25-29 anys,268
2019,1,Ciutat Vella,3,la Barceloneta,Dona,Espanyola,25-29 anys,250
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Espanyola,25-29 anys,394
2019,2,Eixample,5,el Fort Pienc,Dona,Espanyola,25-29 anys,605
2019,2,Eixample,6,la Sagrada Família,Dona,Espanyola,25-29 anys,1044
2019,2,Eixample,7,la Dreta de l'Eixample,Dona,Espanyola,25-29 anys,837
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Espanyola,25-29 anys,952
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Espanyola,25-29 anys,1373
2019,2,Eixample,10,Sant Antoni,Dona,Espanyola,25-29 anys,703
2019,3,Sants-Montjuïc,11,el Poble Sec,Dona,Espanyola,25-29 anys,686
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,Espanyola,25-29 anys,29
2019,3,Sants-Montjuïc,13,la Marina de Port,Dona,Espanyola,25-29 anys,664
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Espanyola,25-29 anys,207
2019,3,Sants-Montjuïc,15,Hostafrancs,Dona,Espanyola,25-29 anys,355
2019,3,Sants-Montjuïc,16,la Bordeta,Dona,Espanyola,25-29 anys,407
2019,3,Sants-Montjuïc,17,Sants - Badal,Dona,Espanyola,25-29 anys,540
2019,3,Sants-Montjuïc,18,Sants,Dona,Espanyola,25-29 anys,893
2019,4,Les Corts,19,les Corts,Dona,Espanyola,25-29 anys,1069
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Espanyola,25-29 anys,523
2019,4,Les Corts,21,Pedralbes,Dona,Espanyola,25-29 anys,206
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Espanyola,25-29 anys,85
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Espanyola,25-29 anys,525
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Espanyola,25-29 anys,396
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Espanyola,25-29 anys,622
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Espanyola,25-29 anys,1083
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Espanyola,25-29 anys,655
2019,6,Gràcia,28,Vallcarca i els Penitents,Dona,Espanyola,25-29 anys,293
2019,6,Gràcia,29,el Coll,Dona,Espanyola,25-29 anys,175
2019,6,Gràcia,30,la Salut,Dona,Espanyola,25-29 anys,286
2019,6,Gràcia,31,la Vila de Gràcia,Dona,Espanyola,25-29 anys,1150
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Espanyola,25-29 anys,794
2019,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Espanyola,25-29 anys,563
2019,7,Horta-Guinardó,34,Can Baró,Dona,Espanyola,25-29 anys,193
2019,7,Horta-Guinardó,35,el Guinardó,Dona,Espanyola,25-29 anys,735
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Espanyola,25-29 anys,163
2019,7,Horta-Guinardó,37,el Carmel,Dona,Espanyola,25-29 anys,631
2019,7,Horta-Guinardó,38,la Teixonera,Dona,Espanyola,25-29 anys,220
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Espanyola,25-29 anys,158
2019,7,Horta-Guinardó,40,Montbau,Dona,Espanyola,25-29 anys,109
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Espanyola,25-29 anys,97
2019,7,Horta-Guinardó,42,la Clota,Dona,Espanyola,25-29 anys,9
2019,7,Horta-Guinardó,43,Horta,Dona,Espanyola,25-29 anys,531
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Espanyola,25-29 anys,462
2019,8,Nou Barris,45,Porta,Dona,Espanyola,25-29 anys,455
2019,8,Nou Barris,46,el Turó de la Peira,Dona,Espanyola,25-29 anys,326
2019,8,Nou Barris,47,Can Peguera,Dona,Espanyola,25-29 anys,62
2019,8,Nou Barris,48,la Guineueta,Dona,Espanyola,25-29 anys,272
2019,8,Nou Barris,49,Canyelles,Dona,Espanyola,25-29 anys,131
2019,8,Nou Barris,50,les Roquetes,Dona,Espanyola,25-29 anys,306
2019,8,Nou Barris,51,Verdun,Dona,Espanyola,25-29 anys,221
2019,8,Nou Barris,52,la Prosperitat,Dona,Espanyola,25-29 anys,529
2019,8,Nou Barris,53,la Trinitat Nova,Dona,Espanyola,25-29 anys,138
2019,8,Nou Barris,54,Torre Baró,Dona,Espanyola,25-29 anys,59
2019,8,Nou Barris,55,Ciutat Meridiana,Dona,Espanyola,25-29 anys,165
2019,8,Nou Barris,56,Vallbona,Dona,Espanyola,25-29 anys,24
2019,9,Sant Andreu,57,la Trinitat Vella,Dona,Espanyola,25-29 anys,169
2019,9,Sant Andreu,58,Baró de Viver,Dona,Espanyola,25-29 anys,65
2019,9,Sant Andreu,59,el Bon Pastor,Dona,Espanyola,25-29 anys,223
2019,9,Sant Andreu,60,Sant Andreu,Dona,Espanyola,25-29 anys,1200
2019,9,Sant Andreu,61,la Sagrera,Dona,Espanyola,25-29 anys,635
2019,9,Sant Andreu,62,el Congrés i els Indians,Dona,Espanyola,25-29 anys,282
2019,9,Sant Andreu,63,Navas,Dona,Espanyola,25-29 anys,424
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,Espanyola,25-29 anys,792
2019,10,Sant Martí,65,el Clot,Dona,Espanyola,25-29 anys,528
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,Espanyola,25-29 anys,265
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,Espanyola,25-29 anys,168
2019,10,Sant Martí,68,el Poblenou,Dona,Espanyola,25-29 anys,481
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,Espanyola,25-29 anys,160
2019,10,Sant Martí,70,el Besòs i el Maresme,Dona,Espanyola,25-29 anys,396
2019,10,Sant Martí,71,Provençals del Poblenou,Dona,Espanyola,25-29 anys,460
2019,10,Sant Martí,72,Sant Martí de Provençals,Dona,Espanyola,25-29 anys,459
2019,10,Sant Martí,73,la Verneda i la Pau,Dona,Espanyola,25-29 anys,538
2019,1,Ciutat Vella,1,el Raval,Dona,Espanyola,30-34 anys,685
2019,1,Ciutat Vella,2,el Barri Gòtic,Dona,Espanyola,30-34 anys,282
2019,1,Ciutat Vella,3,la Barceloneta,Dona,Espanyola,30-34 anys,239
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Espanyola,30-34 anys,438
2019,2,Eixample,5,el Fort Pienc,Dona,Espanyola,30-34 anys,613
2019,2,Eixample,6,la Sagrada Família,Dona,Espanyola,30-34 anys,1169
2019,2,Eixample,7,la Dreta de l'Eixample,Dona,Espanyola,30-34 anys,896
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Espanyola,30-34 anys,967
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Espanyola,30-34 anys,1369
2019,2,Eixample,10,Sant Antoni,Dona,Espanyola,30-34 anys,821
2019,3,Sants-Montjuïc,11,el Poble Sec,Dona,Espanyola,30-34 anys,816
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,Espanyola,30-34 anys,32
2019,3,Sants-Montjuïc,13,la Marina de Port,Dona,Espanyola,30-34 anys,543
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Espanyola,30-34 anys,220
2019,3,Sants-Montjuïc,15,Hostafrancs,Dona,Espanyola,30-34 anys,420
2019,3,Sants-Montjuïc,16,la Bordeta,Dona,Espanyola,30-34 anys,510
2019,3,Sants-Montjuïc,17,Sants - Badal,Dona,Espanyola,30-34 anys,584
2019,3,Sants-Montjuïc,18,Sants,Dona,Espanyola,30-34 anys,1078
2019,4,Les Corts,19,les Corts,Dona,Espanyola,30-34 anys,1057
2019,4,Les Corts,20,la Maternitat i Sant Ramon,Dona,Espanyola,30-34 anys,540
2019,4,Les Corts,21,Pedralbes,Dona,Espanyola,30-34 anys,177
2019,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",Dona,Espanyola,30-34 anys,79
2019,5,Sarrià-Sant Gervasi,23,Sarrià,Dona,Espanyola,30-34 anys,447
2019,5,Sarrià-Sant Gervasi,24,les Tres Torres,Dona,Espanyola,30-34 anys,296
2019,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,Dona,Espanyola,30-34 anys,502
2019,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,Dona,Espanyola,30-34 anys,1012
2019,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,Dona,Espanyola,30-34 anys,680
2019,6,Gràcia,28,Vallcarca i els Penitents,Dona,Espanyola,30-34 anys,357
2019,6,Gràcia,29,el Coll,Dona,Espanyola,30-34 anys,144
2019,6,Gràcia,30,la Salut,Dona,Espanyola,30-34 anys,327
2019,6,Gràcia,31,la Vila de Gràcia,Dona,Espanyola,30-34 anys,1482
2019,6,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,Dona,Espanyola,30-34 anys,836
2019,7,Horta-Guinardó,33,el Baix Guinardó,Dona,Espanyola,30-34 anys,585
2019,7,Horta-Guinardó,34,Can Baró,Dona,Espanyola,30-34 anys,219
2019,7,Horta-Guinardó,35,el Guinardó,Dona,Espanyola,30-34 anys,835
2019,7,Horta-Guinardó,36,la Font d'en Fargues,Dona,Espanyola,30-34 anys,191
2019,7,Horta-Guinardó,37,el Carmel,Dona,Espanyola,30-34 anys,689
2019,7,Horta-Guinardó,38,la Teixonera,Dona,Espanyola,30-34 anys,225
2019,7,Horta-Guinardó,39,Sant Genís dels Agudells,Dona,Espanyola,30-34 anys,156
2019,7,Horta-Guinardó,40,Montbau,Dona,Espanyola,30-34 anys,101
2019,7,Horta-Guinardó,41,la Vall d'Hebron,Dona,Espanyola,30-34 anys,117
2019,7,Horta-Guinardó,42,la Clota,Dona,Espanyola,30-34 anys,35
2019,7,Horta-Guinardó,43,Horta,Dona,Espanyola,30-34 anys,597
2019,8,Nou Barris,44,Vilapicina i la Torre Llobeta,Dona,Espanyola,30-34 anys,520
2019,8,Nou Barris,45,Porta,Dona,Espanyola,30-34 anys,492
2019,8,Nou Barris,46,el Turó de la Peira,Dona,Espanyola,30-34 anys,263
2019,8,Nou Barris,47,Can Peguera,Dona,Espanyola,30-34 anys,49
2019,8,Nou Barris,48,la Guineueta,Dona,Espanyola,30-34 anys,294
2019,8,Nou Barris,49,Canyelles,Dona,Espanyola,30-34 anys,142
2019,8,Nou Barris,50,les Roquetes,Dona,Espanyola,30-34 anys,330
2019,8,Nou Barris,51,Verdun,Dona,Espanyola,30-34 anys,249
2019,8,Nou Barris,52,la Prosperitat,Dona,Espanyola,30-34 anys,496
2019,8,Nou Barris,53,la Trinitat Nova,Dona,Espanyola,30-34 anys,155
2019,8,Nou Barris,54,Torre Baró,Dona,Espanyola,30-34 anys,69
2019,8,Nou Barris,55,Ciutat Meridiana,Dona,Espanyola,30-34 anys,181
2019,8,Nou Barris,56,Vallbona,Dona,Espanyola,30-34 anys,28
2019,9,Sant Andreu,57,la Trinitat Vella,Dona,Espanyola,30-34 anys,168
2019,9,Sant Andreu,58,Baró de Viver,Dona,Espanyola,30-34 anys,53
2019,9,Sant Andreu,59,el Bon Pastor,Dona,Espanyola,30-34 anys,208
2019,9,Sant Andreu,60,Sant Andreu,Dona,Espanyola,30-34 anys,1421
2019,9,Sant Andreu,61,la Sagrera,Dona,Espanyola,30-34 anys,642
2019,9,Sant Andreu,62,el Congrés i els Indians,Dona,Espanyola,30-34 anys,324
2019,9,Sant Andreu,63,Navas,Dona,Espanyola,30-34 anys,484
2019,10,Sant Martí,64,el Camp de l'Arpa del Clot,Dona,Espanyola,30-34 anys,922
2019,10,Sant Martí,65,el Clot,Dona,Espanyola,30-34 anys,598
2019,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,Dona,Espanyola,30-34 anys,338
2019,10,Sant Martí,67,la Vila Olímpica del Poblenou,Dona,Espanyola,30-34 anys,139
2019,10,Sant Martí,68,el Poblenou,Dona,Espanyola,30-34 anys,665
2019,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,Dona,Espanyola,30-34 anys,257
2019,10,Sant Martí,70,el Besòs i el Maresme,Dona,Espanyola,30-34 anys,412
2019,10,Sant Martí,71,Provençals del Poblenou,Dona,Espanyola,30-34 anys,481
2019,10,Sant Martí,72,Sant Martí de Provençals,Dona,Espanyola,30-34 anys,488
2019,10,Sant Martí,73,la Verneda i la Pau,Dona,Espanyola,30-34 anys,530
2019,1,Ciutat Vella,1,el Raval,Dona,Espanyola,35-39 anys,735
2019,1,Ciutat Vella,2,el Barri Gòtic,Dona,Espanyola,35-39 anys,274
2019,1,Ciutat Vella,3,la Barceloneta,Dona,Espanyola,35-39 anys,297
2019,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",Dona,Espanyola,35-39 anys,466
2019,2,Eixample,5,el Fort Pienc,Dona,Espanyola,35-39 anys,795
2019,2,Eixample,6,la Sagrada Família,Dona,Espanyola,35-39 anys,1305
2019,2,Eixample,7,la Dreta de l'Eixample,Dona,Espanyola,35-39 anys,967
2019,2,Eixample,8,l'Antiga Esquerra de l'Eixample,Dona,Espanyola,35-39 anys,1016
2019,2,Eixample,9,la Nova Esquerra de l'Eixample,Dona,Espanyola,35-39 anys,1452
2019,2,Eixample,10,Sant Antoni,Dona,Espanyola,35-39 anys,944
2019,3,Sants-Montjuïc,11,el Poble Sec,Dona,Espanyola,35-39 anys,1029
2019,3,Sants-Montjuïc,12,la Marina del Prat Vermell,Dona,Espanyola,35-39 anys,36
2019,3,Sants-Montjuïc,13,la Marina de Port,Dona,Espanyola,35-39 anys,717
2019,3,Sants-Montjuïc,14,la Font de la Guatlla,Dona,Espanyola,35-39 anys,269
2019,3,Sants-Montjuïc,15,Hostafrancs,Dona,Espanyola,35-39 anys,407
